video_id,slant
36C3gmE3fWY,-0.70992
37fRq9X8E5Y,-0.71429
37JmJ-Z-ENY,-0.59735
37NwPUYi29A,0.80117
3840GHHAOR4,-0.73723
38DY30I73lg,-0.3
38IUoDx7aWg,0.0
39902cn5lX8,-0.77778
39cw3908uEw,-0.02857
39vj3oALMDM,0.7663
39vkedXrgho,-0.86466
39WrSskl3XE,0.86556
3AceI8FqTL8,0.93443
3agjtdWCLEA,0.57025
3aJG-AMwuKA,0.84541
3ArNQp2dZto,-0.7377
3arx0jXR1i0,0.24051
3b6Yd82FCqI,1.0
3B8tzw-R6HQ,-0.02564
3bLNKyCN7Gs,-0.32075
3bnpTK5mgZQ,-0.73684
3bOVhZhFgbc,0.85714
3BpV8JklgY4,-0.78788
3BWjYsriRGU,-0.52212
3BxP8iiGAwA,0.76471
3c44gMpMEfM,0.62791
3caj8T3BBmU,0.64029
3cqJ801MORA,0.67296
3cT2Iq7h5ZU,-0.88584
3CVY9pvf4oE,-0.29412
3CY-n0oeDbs,0.86842
3Cys8HG6uG8,-0.84588
3d-bYU2cZ48,-0.78133
3D78afEW2EQ,-0.86667
3dMkka411q8,-0.55224
3dqE9Ns-RJM,-0.87988
3eCZ8haia58,0.44186
3Edw-ftS2Jo,0.008
3EK4VRmG3yM,-0.58859
3eOtpiwPfME,-0.41176
3ePLs-OnWZo,0.1
3EsjrnKqSUQ,-0.42308
3esOTi2zVfw,-0.87826
3eTElgTlpG0,-0.81194
3eu9e4-Tlcg,0.75
3F0WaSY3UPk,-0.52615
3f9H-LvxxAE,-0.66729
3ft96tKF8Fs,0.15044
3gAeVysCIl8,-0.4902
3gAgNoiFTlU,-0.95652
3gBe0rVhpHE,-0.78378
3gcQrFsUFzQ,0.71144
3gglRrVZnjw,-0.90476
3GLfyvOmxt0,0.40491
3GndKYJ4uBI,-0.08571
3gzvty6bll4,-0.04478
3h4ZlZ66OL8,-0.06024
3HB2sz4bAbU,-0.05882
3hckEPSt2ck,-0.38889
3hJlAuih97o,0.85612
3hOyi75x8Sw,0.72857
3hpggR-BrwI,-0.59494
3HseAV397P8,0.71429
3hULLYjE8Qs,0.94398
3Hy5hlWDf2Y,0.9
3I0n8uEJZTo,-0.29412
3IGP03REEXQ,-0.18812
3ikcI8Fnvx0,-0.11111
3IltEUA7tIQ,-0.77143
3inhQffPlAI,0.05607
3itKXiZOkDM,0.65803
3J1NgQEweks,0.85475
3j7QRwZLZNY,-0.85463
3JGmKHrWKMQ,0.79233
3jhxvlqt3Ro,-0.97468
3jKR2z8gysM,-0.68862
3JR6UwcP-jI,-0.10448
3jUBcaaCsVw,-0.875
3JZ4i3LYy6w,0.72263
3KJQkn6zUvM,0.125
3KMyoKa946s,0.35469
3kNIm1zkbLs,-0.90265
3kRo1HLooWE,0.66957
3kUVnYEMnLI,-0.88235
3KYwtoLY624,0.08455
3L82ugj8cyU,-0.7577
3lfwkTsJGYA,0.72185
3lnvLngqVkU,-0.72864
3lnWAE0AfGc,0.025
3lo1ItLst3E,0.0
3LUy9yuIGLQ,0.85687
3lwCpBP1COw,-0.50943
3M1rZ1GxdsU,0.8326
3m529PHw7qQ,-0.91144
3m7laYy5Zz4,-0.88119
3MdIri5ji68,0.65359
3mnBMIK7u34,-1.0
3MnVcxit9UI,-0.81926
3N-aiDxiTfY,-0.82741
3N1agazLgyg,-0.93684
3ncnetwVMHk,-0.36842
3NICl1-53aQ,-0.65517
3nMOWG1MErY,0.84915
3nSGI3xZm7o,-0.74566
3nsM-bmTo8E,-0.54839
3NvnOUcG-ZI,-0.4993
3o8fJWAtnRY,0.67089
3ojFCuPo9lY,-0.04762
3OKtp3AlQQs,0.82845
3oTZHmNrvJg,0.84615
3oWTki2NNtI,0.79775
3OXGEXEDeLQ,-0.36364
3p-myaEd2Hs,-0.44737
3PJGNMVW5mY,0.75
3pJyMC5lKds,0.41806
3PRJwPT26Pg,-0.83673
3PShSES5nBc,0.08333
3ptCyuavRO4,0.9
3pTirPV4Onw,-0.79661
3PuHGKnboNY,-0.57187
3q2eMb6Yyg4,0.22222
3qAbhM272NI,0.42222
3QjufrxigE4,0.50125
3qYleCGIZLg,-0.7933
3qZsfGY12BY,-0.64017
3rJUaA5XcKc,-0.88119
3RnUKFuCPCc,0.41176
3roFgLMXTaA,0.8565
3S4rLvBAyUc,0.77778
3S5oskFI3-w,-0.21739
3S8Tom-9OaU,-0.28873
3s9psf01ldo,-0.50943
3sA3G2-9VC4,0.77593
3se20SBM4Y0,-0.62162
3shALO3Sam8,-0.80488
3shHow0HUR4,0.1223
3SOmEVFiR6c,-0.68116
3sORnQ2i9VA,-1.0
3t5b7qriF1Q,-0.06329
3TAOEfSqwG4,0.59375
3TfnqjyngKM,0.52
3TitHNx0l3w,-0.45455
3tP1BViQTRw,-0.1
3tPz8vwdYQQ,0.89474
3TuoI5YZows,1.0
3tvUYRu-3PY,0.46479
3tweQRcgYOQ,0.86842
3Twm73VlYMk,0.76923
3tYs3PbTg4Q,0.91083
3tzYUeoFuNw,-0.07389
3uIZ4C3Y0Ng,-0.3424
3uku7Qi8vy0,0.86284
3uL-hjxKn5c,0.24294
3UodmPsGQVE,-0.91429
3uQ2ULNXm5A,-0.06667
3uv7iK5UxM4,-0.51643
3UVLblIH8bA,0.16667
3UXMwYhxxAc,0.82439
3UzfmwiM6hs,0.94433
3v1t62htoBY,-0.55459
3VbW0yLn2fE,0.80501
3vgO3Ev1zh8,-0.26
3VHTquIQBBo,0.43939
3viTDKR4SNw,-0.36585
3vLKBQzBSE0,0.9
3vOb99wawdQ,0.8745
3VRdyZgD3GI,-0.57143
3VrLvJBxAKw,0.85256
3Wcbw6VJ5nU,0.875
3wk7U9n1VjY,-0.38318
3WLmJ3a9soU,0.80851
3WQ01-z2VkM,-0.89873
3wUJesUik5A,-0.21337
3WySwhj2SwE,0.84
3x9mLLRg01Y,-0.89668
3xCWDYrV0ug,0.08772
3XgoRBgm358,-0.80274
3xHSfcziIuo,-0.45502
3Xor0FEgCi4,-0.66197
3xqstywUrWg,-0.9
3y4ZhQUre-4,0.76959
3y6-m8Bqy-0,0.70642
3yNnzHxVHvk,0.84127
3ypVArkbsn8,0.0858
3yr0G50rL28,-0.82857
3yURAdqdvb0,-0.36047
3yx4uvx8lno,-0.84328
3ZcHhpirGOE,-0.86667
3zcTNDSJYOk,0.33333
3zesFGLFg6w,0.03448
3ZQXYhePpsw,-0.61111
3ZRs47wHlZA,-0.91837
3Zuh8FtkkYk,0.03297
3ZZFBDW6Y38,-0.78947
4-HRbNbdOTE,-0.74648
40KP9f4kORw,0.91429
41GyVfrYySQ,-0.26923
41n3mDoVbvk,-0.18817
4212v5duBIM,0.30189
42CzipU3j5k,-0.36364
42Jo2yRJt1Y,-0.04819
42pSCWSRRyQ,0.7707
43hLf320ITo,-0.91753
43JCzVkjNgA,0.57576
43mtifsoTQI,-0.38865
43wSgNHSjU8,-0.11111
44fezNaIsl4,0.60417
44fgzaX1pls,-0.96154
44K7KKwJxWE,-0.93701
44QPgCpol9c,-0.7561
44wa7Iha1uk,0.83333
459a23wbPBA,0.85683
45ey4jgoxeU,-0.73186
45rw2N7sOqg,-0.39647
45VyGm3N-RQ,-0.18182
469kgY8vPNE,0.61011
46THbHEzvqQ,-0.00917
47fIvOTJ5aY,-0.22689
48-2jvn1hcc,1.0
48Srcx8r1tY,-0.01463
49b8EJFqqPQ,-0.02973
49jY3QHS1UA,-0.55556
4A-zwSVjTnY,0.63636
4A0vRFSfijc,0.74667
4a6m5DIHQCM,-0.25
4A8pJKCgGno,-0.47368
4ae58mewWnY,0.56522
4aHLp3klXik,0.90244
4aKrhbdY0yI,0.84615
4Am5zsJlhPk,0.90323
4APLhvqNzNs,0.83236
4APsbanc-c4,0.90909
4azniv4VtL4,0.82875
4b-ykVLQyCA,-0.18182
4b7NfEZWBzw,0.02941
4bCGlnhkCRY,-0.69565
4bKgbnoeKPQ,-0.36508
4BKOulnS3po,0.50943
4BR1J3j4Goo,-0.92083
4bZS53mWLfA,-0.5
4C0A13WCyqE,-0.91087
4cep-8vjsXQ,-0.53846
4cfsI4ZjTbU,-0.01929
4ChP2cLdmvw,-0.26531
4cphnfLgiRI,0.78428
4CVTuOyZDI0,0.1831
4dBPAmP1Sa4,0.40656
4dizN3ZV63A,-0.5288
4DNyVijKAP0,-0.64948
4edeJiqY41E,-0.36893
4eg3p94Qxyo,0.02128
4enWUL1X9AU,0.87288
4ES8sqo4GO0,-0.75691
4EvtGCKkYQk,-0.52542
4EW9JbSFgG0,-0.78947
4f9SGOas2Tc,-0.08475
4FdOwNNpY58,-0.33333
4FooxUP5AaI,0.88889
4G3WkRFChKk,-0.94872
4G7ybcJTXpI,0.86667
4GdqxANNwjc,0.89964
4goVZgCMHDM,-0.64103
4gT5SBOo0zM,0.64634
4hbm0XspKIU,-0.50311
4HchGsN7eM4,-0.42363
4Hcrx0uwluk,-0.29433
4HHRo1GcAos,0.64706
4HRQITAsbsY,0.85678
4i-VhfSxuM0,0.85409
4i2k2wQnwTA,-0.33333
4i81CueVatY,0.85263
4i86SUNFFzs,0.48148
4IBYkuK9B98,0.29779
4IgzE1-dt3c,0.75879
4ihUUcPsfII,0.69114
4IPIPyhAGck,0.90698
4IS9aYkC7kM,-0.40984
4islwEXLuuI,0.8932
4J97hPjls2Y,-0.24528
4Jjh2XdpQYE,0.00862
4jklKbYxAAs,-1.0
4jkrOW6V3iU,-0.86408
4jo6pBXINUg,0.77267
4K3wyEYalBs,-0.7995
4kDVofYAHqw,0.84
4KL371FDae8,-0.32632
4lg6cZmfpeM,-0.64588
4MEbxUhuw98,0.93895
4MkgArCbpa4,-0.81152
4mL6lcM0VOs,-0.6233
4MoFKX1l7wM,0.8
4MTtArbvVEU,-0.28889
4mXohCXK2bQ,-0.74879
4MyLwAokINc,-0.67708
4N19T62ptnw,0.9
4NB1JgqSD8c,-0.96491
4NCei60Fq5Y,0.8442
4o0zDHADK34,0.14815
4oDJEkQo8Nk,0.74074
4OjclFrVOfk,-0.87261
4OLRxtiJJ5k,-0.76471
4Ovbaautaqs,0.81333
4p4-7DdClrs,1.0
4Pce4gMx2h4,-0.86885
4PcEtHmKL4w,-0.90385
4pcHOLwN2Q4,-0.90244
4pq9N8qrTT0,-0.41339
4pt6hnabnkU,-0.03544
4PUI08tFJ58,0.56522
4pV07-BI3zI,0.0
4PwU-TmwPSM,-0.84306
4pXCftKF4uI,-0.04918
4pYaBf15xa4,0.78182
4PZWm1xUYp4,0.56863
4q2oLn8Bmfo,-0.75951
4qAGlCKKHL4,0.41304
4qEQWF8Ej10,0.9
4qjHYf7MZOM,0.96721
4qUJGtpC6fA,0.84314
4QYifNmanpA,0.71429
4r1LWypDSvw,0.68182
4RFeQPnAzYU,0.87568
4rmP2IZl65M,-0.72727
4RoZrtBijRY,-0.16484
4rV1jBquhA8,0.81818
4rZx-yi2neU,-0.7623
4sC-k-92JBE,-0.79191
4SDEDm0W93s,-0.92825
4SjWs6ykCPc,-0.88235
4SSk1c1sdJY,0.91741
4SSQHUDiNok,0.6701
4T1mNMDyKdA,-0.77391
4T5VkZLA2jQ,-0.84615
4TGycIo3naA,-0.54783
4TihoBfdCe8,0.05806
4tk4imvvGWg,0.79391
4TLz2uQEtGo,0.0365
4tmYPjvna8Y,0.681
4TogbPPyQQM,-0.66744
4ttLOEc8wgc,0.17647
4tXBQhSswGE,-0.35404
4UdB6pphsNk,0.80471
4Ui9EA1z6oc,0.93407
4ur1MCjvHEc,0.9
4utXb3auOew,0.12704
4V6ffUUEvaM,-0.50345
4VlDKScVga4,0.51079
4VpifI2nMHM,0.89147
4vPisGG6nvw,0.696
4VvXvKae4dA,0.39474
4vYOk98hg2Q,0.51724
4W192A7g5KY,-0.64019
4WE9MVrro4g,-0.91667
4Wn22JFwoMU,-0.71429
4WvKeYuwifc,-0.65192
4WXZqGxJtp0,-0.9045
4X-KkQeMMSQ,0.33962
4x2ZrklQQYU,-0.58025
4xdkheiQzB0,0.28788
4xmXDuE5jjU,-0.94366
4Xwjt5jSwOg,1.0
4Y5nBJe8Dlc,-0.87342
4yGPm1U7U6s,-0.27869
4YHE7rYYp5A,-0.88889
4yiaK0xIME4,0.93333
4ZNWYqDU948,-0.76975
4ZtTUe95PkM,-0.37931
4zUThhvVbC8,-0.77037
5-ekdCYzRDQ,-0.73067
5-K5KzD-dqk,0.72727
5-msbWO4uvg,-0.0303
5-Rv893Tr84,0.78974
50hD9FYCugo,0.72816
51jlVN1ayEI,0.8022
51Jr3olKtQc,-0.33333
51KcFZSg3bc,-0.79121
51nbZuVmVNw,-0.91304
52-wgeRoWX4,-0.55274
522scrgnqxU,-0.09709
52AgZpuDncY,-0.25461
52BgvIKXOPY,0.77778
52Ex7Ttj5bo,-0.56881
52HNQvxhu4Y,0.0
52LPm90Rw6s,-0.44444
52qDRZGYmW8,-0.84556
533MCdv17E8,0.83513
53VbGN1R6lU,1.0
54-nCFc8FVY,-0.86667
543v8DcngPc,0.34667
54ehQA1ZkOE,-0.77606
54hVDba2HS0,0.25926
54lhyrAnDe4,-0.88235
577J0sdpO4Y,0.03571
57ISwEa5yDU,-0.62264
57vjce4ERpA,-0.90226
580bLHtXreA,-0.63636
5838mfezO8M,-0.60976
58FVOCktU5U,-0.23077
58nFa96sZqM,0.88387
58O2De-iPOk,-0.25592
58xF6v1DpQo,-0.50725
59a0uGIFZGY,0.77778
59fhQVIqThY,0.6506
59OvX48wpI4,-0.5122
59xD6CUyHdw,0.50795
5a6uouatCM0,0.7027
5AifdatY2zM,-0.59116
5AMV6R4N2Eg,0.78723
5Ao5z51lRmU,-0.3
5aOnGwNARv8,0.9
5AsZeTWiii8,0.41837
5ATwJRB0xrY,-0.63902
5avmCHqpHBY,-0.90104
5AWyIImD8KE,0.8627
5B3biDiwTms,0.84906
5BAo8PSQdoo,-0.09677
5BfNba3i23U,0.78818
5BPMW0k3JtM,0.8
5BypW8Ev3lM,0.72426
5C-y74BHCVE,-0.25
5c3wWNsmLA0,-0.43125
5cathmZFeXs,0.07839
5CCj1vecRmU,0.87726
5chp-PRYq-w,-0.39924
5CNc-9Zm90A,-0.69231
5CQeEJHVQqU,0.25
5cqeWAhJ-iI,0.77778
5D-tKJzkBdc,-0.50617
5D7XlLZlKDI,-0.9291
5D8vw43a1Q8,-0.62679
5DfhFIuWHpw,-0.5
5DOGEE-Hxns,0.9064
5eGBS5BQpZg,-0.9619
5EHJaqmYWkE,-0.18519
5EIRpVErSyQ,-1.0
5EJGj47lWvE,-0.40566
5eJywKrKYPI,-0.74545
5Eshv7mIwfM,-0.19811
5EUachAFhEA,-0.388
5exiuko3-nQ,-0.11111
5eY78cl6J5Y,0.77495
5f6YNdJ2I5k,0.89908
5FBC780Dscs,-0.89474
5ffTtOMIJAk,-0.04059
5fIkM-XsW2A,-0.88517
5FpKxQQhDGs,-0.38462
5FsO3EQXrxM,-1.0
5FwCxYLFu4E,0.2
5G2S8EXlzNY,-0.70588
5GbDAyXVezc,-0.94393
5ggEEMwkq7k,0.84946
5gII8D-lzbA,0.71271
5GIj2BVJS2A,-0.14058
5GoAGuTIbVY,0.79221
5goSuysdv9U,0.09375
5gU70mr5P98,-0.25926
5GvBxGu-3Rs,0.90476
5H3A3eJmRSM,0.09589
5h6e9QOoCg8,-0.13043
5HEwBqTBZt8,0.02222
5hj0xe5vocE,0.88571
5hqh7ZmQ4P4,-0.13333
5i45h76ioHY,-0.58209
5IBa88VkM6g,-0.34967
5ie5ojyLeLc,0.8995
5IGcImEw2ZU,-0.91144
5iJNyezODdw,0.95876
5ILw5jk55LQ,-0.84615
5ITrYDJzNJI,-0.76758
5itzzS9xxfM,-0.41935
5j7-WFa2AJM,-0.8961
5JI-7wgHvBA,0.59146
5jJgy8uSrZ0,-0.89474
5jrXInh-1e4,0.8321
5Js4TMKutCo,0.65507
5K4bwkjSqAY,-0.92676
5Kcv6PvILYY,0.71281
5kdp2w6FrsY,0.89773
5KI36GNgzVk,0.62037
5koAaDopBW8,-0.85
5kpWkjlR3OQ,-0.63115
5kR203WJwDo,0.95
5KVTmo2Vxnk,0.82648
5kxANDhGpOE,-0.78571
5KYzf-88lZk,0.81232
5lL-Y-rgNr4,-0.38012
5LVhHr8Q6rE,-0.13889
5MFKJ0PuE0o,0.02222
5MJAvCqVIXw,-0.07031
5MkdHl0uCkM,0.86885
5MPb-zpiRKA,-0.89116
5muF4ImVHKc,-0.93333
5N4Jqn-4n-U,-0.7478
5ng2gRbW2Uk,-0.81818
5NNjdF0cCuQ,0.31818
5nUZekJ3pfM,0.86782
5nVaqqpB7PE,0.82143
5nxJhuUTNyY,0.88889
5o4d6Wp3u2Q,-0.08955
5oDhFNb-tmc,0.81295
5OPcMnyPCNY,0.9163
5OXPlUCGScY,-0.19403
5OzyJR2nWeU,0.02158
5P1q3IDjBaI,0.1773
5POArVYQPYo,0.71429
5PzzkIaqtz8,0.34831
5qIUxNgY-NE,0.45455
5qO6FEYItqw,-0.14286
5qTKIShych8,-0.75
5QtzsOipBUM,0.84556
5QuQF0tXzaM,0.89744
5QZzZpirGY0,-0.67421
5R36CQYYRJU,-0.80328
5RdOwUFNyR0,0.90698
5rI3c6Th4uM,0.72881
5ROEhfQK2eU,0.68783
5RXwYpr9YwA,0.80563
5RYKKqkBK40,-0.07921
5s-LKa-tXQ4,-0.81967
5S8sV6Ij0rc,-0.85366
5SDLBqIubCs,0.82796
5sQfvRO7ldk,-0.02381
5sxfAXdOsCc,-0.91111
5sXsNjKMOiM,-0.12
5SXz7wYKF4E,0.94937
5SzBEPz6SYU,1.0
5TFpzefLTAI,-0.92308
5TkU5d3L4cE,-0.93035
5tp9EBvWjAM,-0.875
5tt7y0gesyo,-0.58824
5ubwiC6rMhg,-0.44444
5uHd7auGw64,-0.03077
5uIbgOw6e9s,-0.02326
5uMlolW6la4,-0.85246
5v1Yg6XejyE,-0.84545
5vCc20i2aco,-0.74297
5vh2McJ4kuQ,-0.81818
5vrOYj44MAU,-0.14793
5vvNyRwvzno,-0.96491
5vWfzn1tjR4,-0.81431
5vyBjwEjtEk,-1.0
5w30XgACSAg,-0.57516
5W7E3p5soA4,0.65517
5WiDIhIkPoM,0.10631
5WJwMnrrJcw,0.96439
5wk-mRv1Nlo,-0.85047
5wl3sTacc68,0.2973
5wQ9nAlO12E,-0.33333
5WzyVkxqgCQ,-0.73822
5x5UxqKM7-Y,0.90909
5xdSL3IvmWo,-0.26389
5xDT-0YmoHQ,-0.86395
5xGxIPvNksM,0.92778
5xL6eaiM14o,-0.17874
5xs2BSGe8Wg,0.73659
5Xsd0xwi88s,-0.54386
5xZPHl4Tubg,-0.74233
5Y2KBltNN1s,0.73606
5y4oUHohwUc,0.78947
5y94qHyxDwM,0.88148
5yC6ayrnPD8,-0.89474
5ycmyML195c,-0.25926
5YEuQ6I9m6I,0.89441
5YscFougvBA,-1.0
5YV8fEcbtso,-0.83942
5zfysHwGVJo,0.82792
5zLpydU8KGc,-0.65741
5zNmKE-FAX4,0.70149
5zQbH7Ef5X4,-0.50442
5ZR0QsJsGQA,0.6135
5ZSG5vpcPlA,0.79048
5ZSiordl-os,-0.7377
5ztxcRHCHj4,-0.41803
5ZUce8FNctU,0.03226
5Zx3X08saO8,0.24088
5zYjoMvm-o8,0.90805
6-CJJ-SBYzI,0.71429
6-IvKE1stIo,-0.28
60gGSZlRIXU,-0.90698
60JqlWT8yWg,-0.85507
6141EdePDd0,0.75
61IxhqwCL6U,0.79268
61MgmNrmpDk,1.0
626jg3GE88Q,-0.82857
62BQ4Ruu1tk,-0.10891
62rfLjnPxKE,-0.24272
62thbZ2DO2Y,0.83756
634pWvy3N-w,-0.84946
636mgw1THpc,-0.45714
638wLT5cCv4,-0.57895
63saQkO6bq0,-0.92135
63xS4qDieKw,0.77647
63YKpVBdU38,-0.96
6426OZFzcvM,0.42069
645cNMYN2mU,0.78635
64GgCVqRLzU,0.71429
64KHf3FEjYs,0.84615
64QRY1s775Q,0.89474
656VqWTnKmw,0.15789
65YjmoANIJw,-0.81579
66aX0Hwye2U,0.88889
66IC0qVTmvg,0.29032
66Pvg7w4Kpc,0.96491
68Nq2XWE6N4,-0.61667
68z0d--k0Ic,0.43363
69alWyxtINM,-0.61702
69hf0EVuLa0,0.89333
69ilWUkAFtM,-0.88909
69pEzsfX8Aw,-0.88013
69WE1nfvKlg,0.88
6A2TEWWkEHI,0.63636
6A8TiUpKDVg,-0.94413
6Ac7LHT4zuE,-0.92593
6afdMFPaGH4,-0.04698
6ArSBSHNmzM,-0.83721
6AXcjwX-JGA,-0.23125
6AXjYCjZX98,1.0
6bi2XvD0eXw,0.8125
6c2BFuxmjwQ,1.0
6Cc1vvX5DLs,0.86364
6CN53fMg3BI,-1.0
6CqFpOGS19Q,-0.76602
6CslkNdDt4s,-0.83607
6CYap1xJ1oE,-0.61905
6DADq8BPLhI,0.64444
6DD9-W9z62o,-0.41026
6DGBvJgZ9I8,-0.3
6DjV87fR1ak,-0.9
6dorf4blnIk,0.64848
6dQNq8yuJ9M,-0.88197
6DtYAGcxkfw,0.36095
6dv2C5Ftb10,-0.89091
6E8d4kiL6NU,0.35135
6EGZhUucnfc,-0.5549
6EMMP5stk5I,-0.71429
6eR5nSTeOa0,-0.81362
6eS06xoANZo,-0.86512
6eS17F7nuTM,0.31783
6F3EJh6V1cw,-0.89497
6f7VNZM96B0,0.75385
6Fa9YOPEFbQ,-0.86038
6fbHooVLWoI,0.86111
6fJL9XBUHNQ,0.84289
6FUrsT-dZ9c,0.53968
6g1DCSUtpFg,0.90476
6h9v5RBD4No,-0.94667
6hCRafyV0zI,-0.31966
6HLKA-cViCo,0.80392
6hMR86-6J7Y,0.40789
6Ho0U7UIOgI,-0.86885
6HoFLLZIAgI,-0.29412
6HuVpBtSOMQ,0.83784
6HUYANosikU,0.91489
6i2whxWMmdE,-0.91837
6I4Azq0lvvg,0.89241
6imFvSua3Kg,-0.46888
6IN4ZcZAUbA,-0.69429
6iO9OtuBzrk,-1.0
6IoVSbjmTZs,-0.58892
6IpXLvDwqnM,1.0
6irH48nbgp8,0.33333
6iSXM88tpmk,-0.0303
6jHqp-xW0wQ,0.625
6jpqkwNkW9o,0.30556
6jtuphh3DMc,-0.77713
6k2SIJ-mexE,-0.90112
6kCIyph2ANU,-0.36585
6KKDvhWO1DY,-1.0
6KU4kJmzi6E,-0.73333
6l2hu8a8FwQ,0.29412
6L2pI94UHEs,0.44828
6LejkDGjCi0,-1.0
6lkGQ9kmC64,0.47826
6lx6LLR-C40,-0.57692
6lz2NVuRkUc,-0.34461
6M6zK017XRU,-0.78052
6M8AjGcVXgM,-0.74312
6mG37KkzTF8,-0.86626
6mgAwHS5DTE,-0.66667
6Nbcy1JEPQU,-0.73272
6nBDNsNSga4,-0.21053
6nc6ffsJOmc,0.56522
6NDEH0lQaPI,0.84483
6NF6Ka9iwMQ,-0.42308
6nhoGIvOKJU,-0.62437
6NJmFQHIa0I,-0.21311
6np8h-4kqC4,0.35714
6onOx85SRbc,-0.61446
6p0HyjtfaMg,-0.3494
6P73A3TJisM,0.82813
6Pk0wLN5uuU,0.02649
6Pm0Mn0-jYU,-0.5881
6psgcK6i72A,-0.86667
6pzhvF34qdw,0.87549
6q3zy4NRzz4,0.56576
6Q8oQGBcFdo,-0.19298
6qK3-sdMXtI,0.41667
6qXGMfX6bsU,1.0
6qyWrLeyCNo,-0.2
6RazuxhsQVs,-0.94203
6Rb2TsOm3Kw,0.0
6rC-qX6Q5m8,0.81411
6RdmJyM7hD4,-0.42857
6rDUYZIUUjs,-0.16717
6Rk60vNUJ9Y,-0.11722
6RRvSXJ1JHs,0.68306
6RyQ4bIcf1I,-0.86777
6SEiNdtO7mE,-0.8694
6SuNPI6Y6K8,-0.04
6TMx8WOfqlY,-0.90909
6TpiY4miI4U,-0.93548
6tsJZkUqWPA,0.85202
6TTcrxWJrpc,0.00659
6U7wTvQxSKs,-1.0
6uaeGO-WvH0,0.34211
6uQCnu-BQC4,0.88542
6uTiKdRvXv0,0.85915
6ValJMOpt7s,0.2
6VB5HGfvQX4,-0.9164
6viSSo12-PQ,-0.3871
6VixqvOcK8E,-0.57697
6vOhhP0Trm8,-0.28571
6W5glARcTNQ,-0.91304
6weGCM3sWKc,-0.12329
6wm-NtMkqz8,0.34239
6WNObot9yls,0.55556
6X7cVDxYd6A,-0.39796
6xbPC7xiPws,0.85
6xHJmPyeJ9M,0.15789
6xIkRxWvY0E,-0.05455
6xJlPO5jqE8,-0.26027
6xklE0jTgaw,0.82609
6XLU9KG7WIo,-0.24138
6XPO9-zBAmA,-0.86301
6xqT-xqfsqs,-0.67598
6xt4aK70Q0k,-0.7561
6xV6myY1k2g,0.82781
6xVx3bLKU5E,0.78947
6xYFCDqI43M,-0.72414
6y877A9IA4U,-0.71302
6yCfSOfoLWs,0.7264
6YIObCx1D1g,0.89796
6yKJJfgZHs0,-0.72222
6Z3BVaCHOlI,0.82353
6z6Ez76tMzE,-1.0
6ZRgVX8SYX4,0.17412
6ZS3EGZiRZU,-0.81915
7-2NWSrgQ0g,0.89474
7-iFQTGc5-k,-0.46667
7-nLXGoSjpg,0.78486
7-T1xIuDLCQ,-1.0
7-WTLEMzbUw,-0.53153
7-x7LVr3PoI,-0.86425
70T6-8INUGw,-0.07692
71lrn2BxIvQ,-0.53846
71RHnWRzb2w,0.85714
71ywW9LkIik,-0.93333
7234e-BbMFY,-0.88552
728Er9cg5l0,0.85185
72gy-LZ4UN0,-0.89277
72ou-pjLDbw,-0.63855
72wM6cqPS-c,-0.19383
72YG2DhWHmE,-0.61404
72zg-xo2G2I,-0.86667
73bIlOzjFHo,-0.55805
73BP4hdGVuI,0.42
73M2sq9zK-I,-1.0
73yMi-jR5E4,-0.71942
743u0pdikbM,0.16529
74EGF22EGCU,0.93443
74JNl5n-YdI,-0.52885
74jPU6pHwAo,0.78873
74wgbszAPrs,-0.95181
75DPN0RCcGw,-0.87424
75jRHVmvtTM,-0.92623
75KoY0hkXXg,-0.47368
75Rl9FC7wKs,-0.9
75x6nb5NqYM,-0.12892
77mmmnr0tbE,-0.81125
77pnVFLkUjM,-0.48855
77sLLmntqVY,0.58333
77TobeidiNg,-0.96154
77xH30MdXsI,0.83065
782-Gq0CzxM,-0.80723
782P0YcOOOQ,-0.6063
789CORXvvRA,-0.78507
78dsjOIE5L8,-0.89809
78WvETfBjbs,0.73883
79M32z1LgD8,0.77255
7a-3IAXa9Fg,-0.84
7A-ILh3h1Kc,-0.7284
7a0CDbUCrS4,-0.39286
7AAUcmyXbg4,-0.60847
7AIjEdP1Etg,0.9375
7ATluVJhNKk,-0.875
7B8Q6D4a6TM,0.23967
7BcaphvEHZQ,-0.90698
7bH21w2R0hc,0.07056
7BjtyZURXcs,0.37313
7C05OhusnEE,0.81818
7ckfH6Sj9xk,-0.06452
7CrU9Wh8gkU,-0.01258
7d35HZ8wWE0,0.84694
7DbdBIuFrIE,-0.46524
7dcjvOjKxsA,0.84906
7di3xwD2gIU,-0.86207
7DO11siB72I,-0.67232
7dOV6ndcMzY,-0.56098
7EMH31JvERo,-0.8335
7ePxYL4z86s,-0.26154
7eQsSjHJJ6E,-0.91304
7Eyip4lfC64,0.86207
7f6LmNR6oX4,0.86667
7fcEh-VI9Ko,-0.67742
7FddKqPRzCo,0.14286
7fs2duxjpE4,0.35622
7ftvGegV7cQ,0.82882
7g-ANr7MEwQ,0.03158
7gWgZSgsQDI,-0.81233
7h0tmvMoKlU,0.14961
7hzOaPjcsiE,0.85637
7I8OP5xiplM,0.61364
7I9AZjzh7ck,-0.92679
7Icu6qupf40,-0.51327
7ign9ERpNM4,-0.91398
7IQH2HIVspg,0.24272
7iWAh91-vOU,0.85714
